"","year","perc_expl","perc_non_expl","X","Region","Country","Rate","Count","type"
"1973",2016,0.31,0.69,829,"Asia","India",NA,NA,"Robbery"
"1974",2016,0.31,0.69,830,"Asia","Maldives",NA,NA,"Robbery"
"1975",2016,0.31,0.69,831,"Asia","Nepal",0.312,85,"Robbery"
"1976",2016,0.31,0.69,832,"Asia","Pakistan",6.427,13088,"Robbery"
"1977",2016,0.31,0.69,833,"Asia","Sri Lanka",16.436,3455,"Robbery"
"1978",2016,0.31,0.69,834,"Asia","Armenia",10.49,308,"Robbery"
"1979",2016,0.31,0.69,835,"Asia","Azerbaijan",5.033,490,"Robbery"
"1980",2016,0.31,0.69,836,"Asia","Cyprus",8.974,105,"Robbery"
"1981",2016,0.31,0.69,837,"Asia","Georgia",NA,NA,"Robbery"
"1982",2016,0.31,0.69,838,"Asia","Israel",NA,NA,"Robbery"
"1983",2016,0.31,0.69,839,"Asia","Jordan",NA,NA,"Robbery"
"1984",2016,0.31,0.69,840,"Asia","Lebanon",NA,NA,"Robbery"
"1985",2016,0.31,0.69,841,"Asia","Oman",1.25,56,"Robbery"
"1986",2016,0.31,0.69,842,"Asia","Saudi Arabia",NA,NA,"Robbery"
"1987",2016,0.31,0.69,843,"Asia","State of Palestine",NA,NA,"Robbery"
"1988",2016,0.31,0.69,844,"Asia","Turkey",33.977,27123,"Robbery"
"1989",2016,0.31,0.69,845,"Asia","United Arab Emirates",10.982,1028,"Robbery"
"1990",2016,0.31,0.69,846,"Europe","Belarus",NA,NA,"Robbery"
"1991",2016,0.31,0.69,847,"Europe","Bulgaria",23.294,1666,"Robbery"
"1992",2016,0.31,0.69,848,"Europe","Czech Republic",15.501,1646,"Robbery"
"1993",2016,0.31,0.69,849,"Europe","Hungary",11.32,1104,"Robbery"
"1994",2016,0.31,0.69,850,"Europe","Poland",25.36,9634,"Robbery"
"1995",2016,0.31,0.69,851,"Europe","Republic of Moldova",NA,NA,"Robbery"
"1996",2016,0.31,0.69,852,"Europe","Romania",15.64,3096,"Robbery"
"1997",2016,0.31,0.69,853,"Europe","Russian Federation",7.858,11416,"Robbery"
"1998",2016,0.31,0.69,854,"Europe","Slovakia",9.666,526,"Robbery"
"1999",2016,0.31,0.69,855,"Europe","Ukraine",NA,NA,"Robbery"
"2000",2016,0.31,0.69,856,"Europe","Denmark",38.259,2185,"Robbery"
"2001",2016,0.31,0.69,857,"Europe","Estonia",NA,NA,"Robbery"
"2002",2016,0.31,0.69,858,"Europe","Finland",30.375,1670,"Robbery"
"2003",2016,0.31,0.69,859,"Europe","Iceland",15.06,50,"Robbery"
"2004",2016,0.31,0.69,860,"Europe","Ireland",44.698,2099,"Robbery"
"2005",2016,0.31,0.69,861,"Europe","Latvia",32.979,651,"Robbery"
"2006",2016,0.31,0.69,862,"Europe","Lithuania",46.436,1342,"Robbery"
"2007",2016,0.31,0.69,863,"Europe","Norway",15.426,810,"Robbery"
"2008",2016,0.31,0.69,864,"Europe","Sweden",87.048,8562,"Robbery"
"2009",2016,0.31,0.69,865,"Europe","Albania",5.509,159,"Robbery"
"2010",2016,0.31,0.69,866,"Europe","Andorra",NA,NA,"Robbery"
"2011",2016,0.31,0.69,867,"Europe","Bosnia and Herzegovina",29.976,1015,"Robbery"
"2012",2016,0.31,0.69,868,"Europe","Croatia",25.374,1068,"Robbery"
"2013",2016,0.31,0.69,869,"Europe","Greece",44.512,4725,"Robbery"
"2014",2016,0.31,0.69,870,"Europe","Holy See",NA,NA,"Robbery"
"2015",2016,0.31,0.69,871,"Europe","Italy",55.095,33422,"Robbery"
"2016",2016,0.31,0.69,872,"Europe","Malta",NA,NA,"Robbery"
"2017",2016,0.31,0.69,873,"Europe","Montenegro",20.415,128,"Robbery"
"2018",2016,0.31,0.69,874,"Europe","North Macedonia",11.917,248,"Robbery"
"2019",2016,0.31,0.69,875,"Europe","Portugal",128.927,13313,"Robbery"
"2020",2016,0.31,0.69,876,"Europe","Serbia",27.355,2422,"Robbery"
"2021",2016,0.31,0.69,877,"Europe","Slovenia",10.897,226,"Robbery"
"2022",2016,0.31,0.69,878,"Europe","Spain",151.488,70645,"Robbery"
"2023",2016,0.31,0.69,879,"Europe","Austria",35.475,3103,"Robbery"
"2024",2016,0.31,0.69,880,"Europe","Belgium",180.606,20506,"Robbery"
"2025",2016,0.31,0.69,881,"Europe","France",161.5,104439,"Robbery"
"2026",2016,0.31,0.69,882,"Europe","Germany",52.326,43009,"Robbery"
"2027",2016,0.31,0.69,883,"Europe","Liechtenstein",10.526,4,"Robbery"
"2028",2016,0.31,0.69,884,"Europe","Luxembourg",79.275,459,"Robbery"
"2029",2016,0.31,0.69,885,"Europe","Monaco",NA,NA,"Robbery"
"2030",2016,0.31,0.69,886,"Europe","Netherlands",52.924,8987,"Robbery"
"2031",2016,0.31,0.69,887,"Europe","Switzerland",22.387,1876,"Robbery"
"2032",2016,0.31,0.69,888,"Oceania","Australia",38.792,9412,"Robbery"
"2033",2016,0.31,0.69,889,"Oceania","New Zealand",77.849,3627,"Robbery"
"2034",2017,0.34,0.66,890,"Africa","Burundi",NA,NA,"Robbery"
"2035",2017,0.34,0.66,891,"Africa","Kenya",5.402,2713,"Robbery"
"2036",2017,0.34,0.66,892,"Africa","Madagascar",NA,NA,"Robbery"
"2037",2017,0.34,0.66,893,"Africa","Mauritius",NA,NA,"Robbery"
"2038",2017,0.34,0.66,894,"Africa","Rwanda",NA,NA,"Robbery"
"2039",2017,0.34,0.66,895,"Africa","Uganda",16.64,6850,"Robbery"
"2040",2017,0.34,0.66,896,"Africa","United Republic of Tanzania",NA,NA,"Robbery"
"2041",2017,0.34,0.66,897,"Africa","Cameroon",18.147,4458,"Robbery"
"2042",2017,0.34,0.66,898,"Africa","Sao Tome and Principe",NA,NA,"Robbery"
"2043",2017,0.34,0.66,899,"Africa","Algeria",NA,NA,"Robbery"
"2044",2017,0.34,0.66,900,"Africa","Egypt",NA,NA,"Robbery"
"2045",2017,0.34,0.66,901,"Africa","Morocco",135.392,48174,"Robbery"
"2046",2017,0.34,0.66,902,"Africa","Botswana",NA,NA,"Robbery"
"2047",2017,0.34,0.66,903,"Africa","South Africa",331.686,189094,"Robbery"
"2048",2017,0.34,0.66,904,"Africa","Benin",1.629,182,"Robbery"
"2049",2017,0.34,0.66,905,"Africa","Cabo Verde",NA,NA,"Robbery"
"2050",2017,0.34,0.66,906,"Africa","Guinea-Bissau",NA,NA,"Robbery"
"2051",2017,0.34,0.66,907,"Africa","Nigeria",NA,NA,"Robbery"
"2052",2017,0.34,0.66,908,"Africa","Senegal",NA,NA,"Robbery"
"2053",2017,0.34,0.66,909,"Americas","Bahamas",164.921,630,"Robbery"
"2054",2017,0.34,0.66,910,"Americas","Barbados",83.566,239,"Robbery"
"2055",2017,0.34,0.66,911,"Americas","Dominica",101.408,72,"Robbery"
"2056",2017,0.34,0.66,912,"Americas","Dominican Republic",NA,NA,"Robbery"
"2057",2017,0.34,0.66,913,"Americas","Grenada",51.351,57,"Robbery"
"2058",2017,0.34,0.66,914,"Americas","Jamaica",43.376,1267,"Robbery"
"2059",2017,0.34,0.66,915,"Americas","Puerto Rico",90.961,2878,"Robbery"
"2060",2017,0.34,0.66,916,"Americas","St. Kitts and Nevis",NA,NA,"Robbery"
"2061",2017,0.34,0.66,917,"Americas","St. Vincent and the Grenadines",NA,NA,"Robbery"
"2062",2017,0.34,0.66,918,"Americas","Trinidad and Tobago",NA,NA,"Robbery"
"2063",2017,0.34,0.66,919,"Americas","Belize",NA,NA,"Robbery"
"2064",2017,0.34,0.66,920,"Americas","Costa Rica",1587.495,78581,"Robbery"
"2065",2017,0.34,0.66,921,"Americas","El Salvador",59.44,3797,"Robbery"
"2066",2017,0.34,0.66,922,"Americas","Guatemala",NA,NA,"Robbery"
"2067",2017,0.34,0.66,923,"Americas","Honduras",120.829,11393,"Robbery"
"2068",2017,0.34,0.66,924,"Americas","Mexico",179.213,223617,"Robbery"
"2069",2017,0.34,0.66,925,"Americas","Nicaragua",NA,NA,"Robbery"
"2070",2017,0.34,0.66,926,"Americas","Panama",242.805,9972,"Robbery"
"2071",2017,0.34,0.66,927,"Americas","Bermuda",79.365,50,"Robbery"
"2072",2017,0.34,0.66,928,"Americas","Canada",61.905,22739,"Robbery"
"2073",2017,0.34,0.66,929,"Americas","United States of America",98.251,319400,"Robbery"
"2074",2017,0.34,0.66,930,"Americas","Argentina",922.596,405361,"Robbery"
"2075",2017,0.34,0.66,931,"Americas","Bolivia (Plurinational State of)",NA,NA,"Robbery"
"2076",2017,0.34,0.66,932,"Americas","Brazil",797.334,1657131,"Robbery"
"2077",2017,0.34,0.66,933,"Americas","Chile",633.481,117004,"Robbery"
"2078",2017,0.34,0.66,934,"Americas","Colombia",244.39,119531,"Robbery"
"2079",2017,0.34,0.66,935,"Americas","Ecuador",457.236,76747,"Robbery"
"2080",2017,0.34,0.66,936,"Americas","Guyana",161.29,1250,"Robbery"
"2081",2017,0.34,0.66,937,"Americas","Paraguay",28.819,1979,"Robbery"
"2082",2017,0.34,0.66,938,"Americas","Peru",222.869,70079,"Robbery"
"2083",2017,0.34,0.66,939,"Americas","Uruguay",522.461,17957,"Robbery"
"2084",2017,0.34,0.66,940,"Asia","Kazakhstan",52.373,9469,"Robbery"
"2085",2017,0.34,0.66,941,"Asia","Kyrgyzstan",NA,NA,"Robbery"
"2086",2017,0.34,0.66,942,"Asia","Tajikistan",NA,NA,"Robbery"
"2087",2017,0.34,0.66,943,"Asia","Uzbekistan",2.6,831,"Robbery"
"2088",2017,0.34,0.66,944,"Asia","Hong Kong Special Administrative Region of China",NA,NA,"Robbery"
"2089",2017,0.34,0.66,945,"Asia","Japan",NA,NA,"Robbery"
"2090",2017,0.34,0.66,946,"Asia","Macao Special Administrative Region of China",17.335,108,"Robbery"
"2091",2017,0.34,0.66,947,"Asia","Mongolia",39.595,1233,"Robbery"
"2092",2017,0.34,0.66,948,"Asia","Republic of Korea",1.893,967,"Robbery"
"2093",2017,0.34,0.66,949,"Asia","Indonesia",4.04,10692,"Robbery"
"2094",2017,0.34,0.66,950,"Asia","Myanmar",NA,NA,"Robbery"
"2095",2017,0.34,0.66,951,"Asia","Philippines",15.282,16073,"Robbery"
"2096",2017,0.34,0.66,952,"Asia","Singapore",1.209,69,"Robbery"
"2097",2017,0.34,0.66,953,"Asia","Thailand",NA,NA,"Robbery"
"2098",2017,0.34,0.66,954,"Asia","Timor-Leste",1.85,23,"Robbery"
"2099",2017,0.34,0.66,955,"Asia","Bhutan",2.279,17,"Robbery"
"2100",2017,0.34,0.66,956,"Asia","India",NA,NA,"Robbery"
"2101",2017,0.34,0.66,957,"Asia","Maldives",NA,NA,"Robbery"
"2102",2017,0.34,0.66,958,"Asia","Nepal",NA,NA,"Robbery"
"2103",2017,0.34,0.66,959,"Asia","Pakistan",5.992,12458,"Robbery"
"2104",2017,0.34,0.66,960,"Asia","Sri Lanka",NA,NA,"Robbery"
"2105",2017,0.34,0.66,961,"Asia","Armenia",7.776,229,"Robbery"
"2106",2017,0.34,0.66,962,"Asia","Azerbaijan",4.033,397,"Robbery"
"2107",2017,0.34,0.66,963,"Asia","Cyprus",9.915,117,"Robbery"
"2108",2017,0.34,0.66,964,"Asia","Georgia",NA,NA,"Robbery"
"2109",2017,0.34,0.66,965,"Asia","Israel",NA,NA,"Robbery"
"2110",2017,0.34,0.66,966,"Asia","Jordan",6.06,593,"Robbery"
"2111",2017,0.34,0.66,967,"Asia","Lebanon",NA,NA,"Robbery"
"2112",2017,0.34,0.66,968,"Asia","Oman",0.707,33,"Robbery"
"2113",2017,0.34,0.66,969,"Asia","Saudi Arabia",9.29,3075,"Robbery"
"2114",2017,0.34,0.66,970,"Asia","State of Palestine",NA,NA,"Robbery"
"2115",2017,0.34,0.66,971,"Asia","Turkey",NA,NA,"Robbery"
"2116",2017,0.34,0.66,972,"Asia","United Arab Emirates",16.486,1564,"Robbery"
"2117",2017,0.34,0.66,973,"Europe","Belarus",NA,NA,"Robbery"
"2118",2017,0.34,0.66,974,"Europe","Bulgaria",21.937,1558,"Robbery"
"2119",2017,0.34,0.66,975,"Europe","Czech Republic",14.895,1585,"Robbery"
"2120",2017,0.34,0.66,976,"Europe","Hungary",8.643,841,"Robbery"
"2121",2017,0.34,0.66,977,"Europe","Poland",21.379,8114,"Robbery"
"2122",2017,0.34,0.66,978,"Europe","Republic of Moldova",NA,NA,"Robbery"
"2123",2017,0.34,0.66,979,"Europe","Romania",16.093,3163,"Robbery"
"2124",2017,0.34,0.66,980,"Europe","Russian Federation",6.256,9104,"Robbery"
"2125",2017,0.34,0.66,981,"Europe","Slovakia",8.609,469,"Robbery"
"2126",2017,0.34,0.66,982,"Europe","Ukraine",47.509,21136,"Robbery"
"2127",2017,0.34,0.66,983,"Europe","Denmark",35.625,2042,"Robbery"
"2128",2017,0.34,0.66,984,"Europe","Estonia",15.239,201,"Robbery"
"2129",2017,0.34,0.66,985,"Europe","Finland",29.759,1640,"Robbery"
"2130",2017,0.34,0.66,986,"Europe","Iceland",14.671,49,"Robbery"
"2131",2017,0.34,0.66,987,"Europe","Ireland",46.013,2187,"Robbery"
"2132",2017,0.34,0.66,988,"Europe","Latvia",30.958,604,"Robbery"
"2133",2017,0.34,0.66,989,"Europe","Lithuania",38.243,1088,"Robbery"
"2134",2017,0.34,0.66,990,"Europe","Norway",14.747,781,"Robbery"
"2135",2017,0.34,0.66,991,"Europe","Sweden",87.32,8649,"Robbery"
"2136",2017,0.34,0.66,992,"Europe","Albania",6.38,184,"Robbery"
"2137",2017,0.34,0.66,993,"Europe","Andorra",NA,NA,"Robbery"
"2138",2017,0.34,0.66,994,"Europe","Bosnia and Herzegovina",19.69,660,"Robbery"
"2139",2017,0.34,0.66,995,"Europe","Croatia",20.655,864,"Robbery"
"2140",2017,0.34,0.66,996,"Europe","Greece",40.411,4271,"Robbery"
"2141",2017,0.34,0.66,997,"Europe","Holy See",NA,NA,"Robbery"
"2142",2017,0.34,0.66,998,"Europe","Italy",51.368,31167,"Robbery"
"2143",2017,0.34,0.66,999,"Europe","Malta",NA,NA,"Robbery"
"2144",2017,0.34,0.66,1000,"Europe","Montenegro",18.79,118,"Robbery"
"2145",2017,0.34,0.66,1001,"Europe","North Macedonia",20.029,417,"Robbery"
"2146",2017,0.34,0.66,1002,"Europe","Portugal",115.512,11885,"Robbery"
"2147",2017,0.34,0.66,1003,"Europe","Serbia",20.713,1829,"Robbery"
"2148",2017,0.34,0.66,1004,"Europe","Slovenia",11.464,238,"Robbery"
"2149",2017,0.34,0.66,1005,"Europe","Spain",143.167,66783,"Robbery"
"2150",2017,0.34,0.66,1006,"Europe","Austria",NA,NA,"Robbery"
"2151",2017,0.34,0.66,1007,"Europe","Belgium",165.972,18954,"Robbery"
"2152",2017,0.34,0.66,1008,"Europe","France",154.342,100080,"Robbery"
"2153",2017,0.34,0.66,1009,"Europe","Germany",47,38849,"Robbery"
"2154",2017,0.34,0.66,1010,"Europe","Liechtenstein",NA,NA,"Robbery"
"2155",2017,0.34,0.66,1011,"Europe","Luxembourg",76.689,454,"Robbery"
"2156",2017,0.34,0.66,1012,"Europe","Monaco",NA,NA,"Robbery"
"2157",2017,0.34,0.66,1013,"Europe","Netherlands",47.218,8037,"Robbery"
"2158",2017,0.34,0.66,1014,"Europe","Switzerland",20.648,1746,"Robbery"
"2159",2017,0.34,0.66,1015,"Oceania","Australia",39.044,9599,"Robbery"
"2160",2017,0.34,0.66,1016,"Oceania","New Zealand",79.583,3742,"Robbery"
"2161",2010,0.14,0.86,1,"Africa","Burundi",8.057,699,"Sexual Violence"
"2162",2010,0.14,0.86,2,"Africa","Kenya",11.461,4817,"Sexual Violence"
"2163",2010,0.14,0.86,3,"Africa","Madagascar",3.29,696,"Sexual Violence"
"2164",2010,0.14,0.86,4,"Africa","Mauritius",34.615,432,"Sexual Violence"
"2165",2010,0.14,0.86,5,"Africa","Mozambique",NA,NA,"Sexual Violence"
"2166",2010,0.14,0.86,6,"Africa","Rwanda",NA,NA,"Sexual Violence"
"2167",2010,0.14,0.86,7,"Africa","Uganda",26.659,8645,"Sexual Violence"
"2168",2010,0.14,0.86,8,"Africa","United Republic of Tanzania",0.02,9,"Sexual Violence"
"2169",2010,0.14,0.86,9,"Africa","Cameroon",10.093,2053,"Sexual Violence"
"2170",2010,0.14,0.86,10,"Africa","Sao Tome and Principe",0,0,"Sexual Violence"
"2171",2010,0.14,0.86,11,"Africa","Algeria",10.548,3795,"Sexual Violence"
"2172",2010,0.14,0.86,12,"Africa","Egypt",0.207,171,"Sexual Violence"
"2173",2010,0.14,0.86,13,"Africa","Morocco",NA,NA,"Sexual Violence"
"2174",2010,0.14,0.86,14,"Africa","Botswana",NA,NA,"Sexual Violence"
"2175",2010,0.14,0.86,15,"Africa","South Africa",NA,NA,"Sexual Violence"
"2176",2010,0.14,0.86,16,"Africa","Cabo Verde",41.176,203,"Sexual Violence"
"2177",2010,0.14,0.86,17,"Africa","Cote d'Ivoire",NA,NA,"Sexual Violence"
"2178",2010,0.14,0.86,18,"Africa","Guinea",NA,NA,"Sexual Violence"
"2179",2010,0.14,0.86,19,"Africa","Nigeria",1.102,1747,"Sexual Violence"
"2180",2010,0.14,0.86,20,"Africa","Senegal",NA,NA,"Sexual Violence"
"2181",2010,0.14,0.86,21,"Africa","Sierra Leone",NA,NA,"Sexual Violence"
"2182",2010,0.14,0.86,22,"Americas","Bahamas",87.042,309,"Sexual Violence"
"2183",2010,0.14,0.86,23,"Americas","Barbados",59.929,169,"Sexual Violence"
"2184",2010,0.14,0.86,24,"Americas","Dominica",NA,NA,"Sexual Violence"
"2185",2010,0.14,0.86,25,"Americas","Dominican Republic",NA,NA,"Sexual Violence"
"2186",2010,0.14,0.86,26,"Americas","Grenada",104.717,111,"Sexual Violence"
"2187",2010,0.14,0.86,27,"Americas","Jamaica",52.883,1486,"Sexual Violence"
"2188",2010,0.14,0.86,28,"Americas","Puerto Rico",NA,NA,"Sexual Violence"
"2189",2010,0.14,0.86,29,"Americas","St. Kitts and Nevis",126.531,62,"Sexual Violence"
"2190",2010,0.14,0.86,30,"Americas","St. Vincent and the Grenadines",155.556,168,"Sexual Violence"
"2191",2010,0.14,0.86,31,"Americas","Trinidad and Tobago",57.756,767,"Sexual Violence"
"2192",2010,0.14,0.86,32,"Americas","Belize",40.373,130,"Sexual Violence"
"2193",2010,0.14,0.86,33,"Americas","Costa Rica",142.255,6511,"Sexual Violence"
"2194",2010,0.14,0.86,34,"Americas","El Salvador",36.077,2231,"Sexual Violence"
"2195",2010,0.14,0.86,35,"Americas","Guatemala",3.39,496,"Sexual Violence"
"2196",2010,0.14,0.86,36,"Americas","Honduras",NA,NA,"Sexual Violence"
"2197",2010,0.14,0.86,37,"Americas","Mexico",29.899,34113,"Sexual Violence"
"2198",2010,0.14,0.86,38,"Americas","Nicaragua",62.26,3626,"Sexual Violence"
"2199",2010,0.14,0.86,39,"Americas","Panama",27.67,1008,"Sexual Violence"
"2200",2010,0.14,0.86,40,"Americas","Bermuda",141.538,92,"Sexual Violence"
"2201",2010,0.14,0.86,41,"Americas","Canada",78.763,26896,"Sexual Violence"
"2202",2010,0.14,0.86,42,"Americas","Argentina",NA,NA,"Sexual Violence"
"2203",2010,0.14,0.86,43,"Americas","Bolivia (Plurinational State of)",39.248,3944,"Sexual Violence"
"2204",2010,0.14,0.86,44,"Americas","Brazil",23.772,46526,"Sexual Violence"
"2205",2010,0.14,0.86,45,"Americas","Chile",76.241,13009,"Sexual Violence"
"2206",2010,0.14,0.86,46,"Americas","Colombia",15.052,6807,"Sexual Violence"
"2207",2010,0.14,0.86,47,"Americas","Ecuador",24.322,3651,"Sexual Violence"
"2208",2010,0.14,0.86,48,"Americas","Guyana",19.626,147,"Sexual Violence"
"2209",2010,0.14,0.86,49,"Americas","Paraguay",54.337,3395,"Sexual Violence"
"2210",2010,0.14,0.86,50,"Americas","Peru",18.165,5273,"Sexual Violence"
"2211",2010,0.14,0.86,51,"Americas","Uruguay",NA,NA,"Sexual Violence"
"2212",2010,0.14,0.86,52,"Asia","Kazakhstan",2.172,353,"Sexual Violence"
"2213",2010,0.14,0.86,53,"Asia","Tajikistan",2.617,197,"Sexual Violence"
"2214",2010,0.14,0.86,54,"Asia","Hong Kong Special Administrative Region of China",26.357,1836,"Sexual Violence"
"2215",2010,0.14,0.86,55,"Asia","Japan",6.505,8362,"Sexual Violence"
"2216",2010,0.14,0.86,56,"Asia","Macao Special Administrative Region of China",8.364,45,"Sexual Violence"
"2217",2010,0.14,0.86,57,"Asia","Mongolia",13.309,362,"Sexual Violence"
"2218",2010,0.14,0.86,58,"Asia","Republic of Korea",36.774,18220,"Sexual Violence"
"2219",2010,0.14,0.86,59,"Asia","Indonesia",NA,NA,"Sexual Violence"
"2220",2010,0.14,0.86,60,"Asia","Myanmar",0.486,246,"Sexual Violence"
"2221",2010,0.14,0.86,61,"Asia","Philippines",2.316,2176,"Sexual Violence"
"2222",2010,0.14,0.86,62,"Asia","Singapore",30.774,1579,"Sexual Violence"
"2223",2010,0.14,0.86,63,"Asia","Thailand",2.851,1916,"Sexual Violence"
"2224",2010,0.14,0.86,64,"Asia","Timor-Leste",NA,NA,"Sexual Violence"
"2225",2010,0.14,0.86,65,"Asia","Bhutan",10.35,71,"Sexual Violence"
"2226",2010,0.14,0.86,66,"Asia","India",5.894,72746,"Sexual Violence"
"2227",2010,0.14,0.86,67,"Asia","Maldives",142.896,523,"Sexual Violence"
"2228",2010,0.14,0.86,68,"Asia","Pakistan",1.933,3468,"Sexual Violence"
"2229",2010,0.14,0.86,69,"Asia","Sri Lanka",4.353,882,"Sexual Violence"
"2230",2010,0.14,0.86,70,"Asia","Armenia",2.85,82,"Sexual Violence"
"2231",2010,0.14,0.86,71,"Asia","Azerbaijan",2.259,204,"Sexual Violence"
"2232",2010,0.14,0.86,72,"Asia","Bahrain",NA,NA,"Sexual Violence"
"2233",2010,0.14,0.86,73,"Asia","Cyprus",7.098,79,"Sexual Violence"
"2234",2010,0.14,0.86,74,"Asia","Georgia",4.025,165,"Sexual Violence"
"2235",2010,0.14,0.86,75,"Asia","Israel",67.465,4956,"Sexual Violence"
"2236",2010,0.14,0.86,76,"Asia","Kuwait",NA,NA,"Sexual Violence"
"2237",2010,0.14,0.86,77,"Asia","Lebanon",4.24,210,"Sexual Violence"
"2238",2010,0.14,0.86,78,"Asia","Oman",NA,NA,"Sexual Violence"
"2239",2010,0.14,0.86,79,"Asia","Saudi Arabia",NA,NA,"Sexual Violence"
"2240",2010,0.14,0.86,80,"Asia","State of Palestine",4.364,177,"Sexual Violence"
"2241",2010,0.14,0.86,81,"Asia","Syrian Arab Republic",NA,NA,"Sexual Violence"
"2242",2010,0.14,0.86,82,"Asia","Turkey",5.788,4186,"Sexual Violence"
"2243",2010,0.14,0.86,83,"Asia","United Arab Emirates",NA,NA,"Sexual Violence"
"2244",2010,0.14,0.86,84,"Asia","Yemen",NA,NA,"Sexual Violence"
"2245",2010,0.14,0.86,85,"Europe","Belarus",3.885,366,"Sexual Violence"
"2246",2010,0.14,0.86,86,"Europe","Bulgaria",9.374,696,"Sexual Violence"
"2247",2010,0.14,0.86,87,"Europe","Czech Republic",12.689,1337,"Sexual Violence"
"2248",2010,0.14,0.86,88,"Europe","Hungary",13.015,1292,"Sexual Violence"
"2249",2010,0.14,0.86,89,"Europe","Poland",8.085,3099,"Sexual Violence"
"2250",2010,0.14,0.86,90,"Europe","Republic of Moldova",13.632,557,"Sexual Violence"
"2251",2010,0.14,0.86,91,"Europe","Romania",7.259,1486,"Sexual Violence"
"2252",2010,0.14,0.86,92,"Europe","Russian Federation",10.615,15231,"Sexual Violence"
"2253",2010,0.14,0.86,93,"Europe","Slovakia",10.4,562,"Sexual Violence"
"2254",2010,0.14,0.86,94,"Europe","Ukraine",2.944,1348,"Sexual Violence"
"2255",2010,0.14,0.86,95,"Europe","Denmark",36.184,2010,"Sexual Violence"
"2256",2010,0.14,0.86,96,"Europe","Estonia",20.646,275,"Sexual Violence"
"2257",2010,0.14,0.86,97,"Europe","Finland",45.043,2417,"Sexual Violence"
"2258",2010,0.14,0.86,98,"Europe","Iceland",67.813,217,"Sexual Violence"
"2259",2010,0.14,0.86,99,"Europe","Ireland",51.954,2366,"Sexual Violence"
"2260",2010,0.14,0.86,100,"Europe","Latvia",10.901,231,"Sexual Violence"
"2261",2010,0.14,0.86,101,"Europe","Lithuania",16.453,514,"Sexual Violence"
"2262",2010,0.14,0.86,102,"Europe","Norway",50.102,2448,"Sexual Violence"
"2263",2010,0.14,0.86,103,"Europe","Sweden",150.426,14125,"Sexual Violence"
"2264",2010,0.14,0.86,104,"Europe","Albania",2.68,79,"Sexual Violence"
"2265",2010,0.14,0.86,105,"Europe","Andorra",11.905,10,"Sexual Violence"
"2266",2010,0.14,0.86,106,"Europe","Bosnia and Herzegovina",3.968,147,"Sexual Violence"
"2267",2010,0.14,0.86,107,"Europe","Croatia",9.173,397,"Sexual Violence"
"2268",2010,0.14,0.86,108,"Europe","Greece",4.693,511,"Sexual Violence"
"2269",2010,0.14,0.86,109,"Europe","Holy See",0,0,"Sexual Violence"
"2270",2010,0.14,0.86,110,"Europe","Italy",8.113,4813,"Sexual Violence"
"2271",2010,0.14,0.86,111,"Europe","Malta",21.981,91,"Sexual Violence"
"2272",2010,0.14,0.86,112,"Europe","Montenegro",5.769,36,"Sexual Violence"
"2273",2010,0.14,0.86,113,"Europe","North Macedonia",5.987,124,"Sexual Violence"
"2274",2010,0.14,0.86,114,"Europe","Portugal",20.196,2140,"Sexual Violence"
"2275",2010,0.14,0.86,115,"Europe","Serbia",5.483,493,"Sexual Violence"
"2276",2010,0.14,0.86,116,"Europe","Slovenia",18.355,375,"Sexual Violence"
"2277",2010,0.14,0.86,117,"Europe","Spain",21.218,9958,"Sexual Violence"
"2278",2010,0.14,0.86,118,"Europe","Austria",39.239,3300,"Sexual Violence"
"2279",2010,0.14,0.86,119,"Europe","Belgium",64.841,7093,"Sexual Violence"
"2280",2010,0.14,0.86,120,"Europe","France",36.519,22963,"Sexual Violence"
"2281",2010,0.14,0.86,121,"Europe","Germany",45.24,36566,"Sexual Violence"
"2282",2010,0.14,0.86,122,"Europe","Liechtenstein",16.667,6,"Sexual Violence"
"2283",2010,0.14,0.86,123,"Europe","Luxembourg",41.535,211,"Sexual Violence"
"2284",2010,0.14,0.86,124,"Europe","Monaco",NA,NA,"Sexual Violence"
"2285",2010,0.14,0.86,125,"Europe","Netherlands",57.604,9610,"Sexual Violence"
"2286",2010,0.14,0.86,126,"Europe","Switzerland",31.912,2492,"Sexual Violence"
"2287",2010,0.14,0.86,127,"Oceania","Australia",85.137,18862,"Sexual Violence"
